,id,AreaHa,PrimaryUse,geometry,lon,lat,nodes
253,253,106.5393,Canal,POINT (512745.4486942622 182423.7068114856),-0.3760458996495099,51.52947768704331,4051228421
254,254,106.5393,Canal,POINT (512715.8593367462 181860.7283223101),-0.37665224328770264,51.524423604918965,25446597
255,255,106.5393,Canal,POINT (512631.6624643338 181701.62547461537),-0.3779162260541281,51.52301037926817,25446597
256,256,106.5393,Canal,POINT (512592.064700486 181620.27621335338),-0.3785127328425401,51.52228710419604,291649254
257,257,106.5393,Canal,POINT (512373.360669294 181206.79827845216),-0.381795564777218,51.51861429500808,290994629
258,258,106.5393,Canal,POINT (512303.92064598686 181113.07259496994),-0.38282581513813485,51.51778568864325,290994629
259,259,106.5393,Canal,POINT (515284.26188191853 184357.71044664996),-0.3388291952785215,51.546347925398706,26921478
260,260,106.5393,Canal,POINT (515737.0287777611 183926.48908624114),-0.33244408390423935,51.542379660746604,31337633
261,261,106.5393,Canal,POINT (516532.640395217 183942.23647578407),-0.32097124860025383,51.542357719243924,25436790
262,262,106.5393,Canal,POINT (513506.2004223035 183816.79632413664),-0.3646348439007818,51.541846243882276,11961212025
263,263,106.5393,Canal,POINT (513114.29696676886 179031.36127020666),-0.37181860670965156,51.49891383454433,443123360
264,264,106.5393,Canal,POINT (513438.44735485315 179206.5442376155),-0.36709448733853234,51.5004234677661,7625757319
265,265,106.5393,Canal,POINT (513344.5011645407 179142.8776952365),-0.36846781533246176,51.49987005951948,7625757316
266,266,106.5393,Canal,POINT (512986.4691942255 178935.38335828652),-0.37369006519056436,51.498076732940305,291655268
267,267,106.5393,Canal,POINT (514114.1033774842 179605.61332756781),-0.35723557230676134,51.50387440503304,22199756
268,268,106.5393,Canal,POINT (514901.67884030996 179660.90936575996),-0.34587519582914317,51.504211991686795,242937097
269,269,106.5393,Canal,POINT (513609.1778338308 179296.06204511155),-0.36460703981199205,51.50119379600223,765269510
270,270,106.5393,Canal,POINT (514320.0289799075 179681.6756776436),-0.35424525141543367,51.504516471989064,3314295195
271,271,106.5393,Canal,POINT (517516.6046661152 183843.44601897994),-0.30682198858184107,51.5412661557363,6307800194
272,272,106.5393,Canal,POINT (516858.9071348131 184104.6019828721),-0.31621476344355753,51.543749666056335,25436392
273,273,106.5393,Canal,POINT (516101.4287762634 183907.18942101553),-0.32719811177326497,51.54213146549616,646957338
274,274,106.5393,Canal,POINT (516302.54696436145 183902.77240008904),-0.3243007489892614,51.54205041931087,25436796
275,275,106.5393,Canal,POINT (511817.0520360096 180681.7640922111),-0.38997669929021717,51.514005653970315,571513780
276,276,106.5393,Canal,POINT (512224.876027777 181002.859145992),-0.38399964319939844,51.516810789584206,290991843
277,277,106.5393,Canal,POINT (511699.1660648642 180194.5900136237),-0.3918291531952314,51.50965025503505,11626584265
278,278,106.5393,Canal,POINT (512759.765474112 178801.06693526413),-0.37699747748229584,51.49691473451061,268985215
279,279,106.5393,Canal,POINT (511425.4784222109 178775.17035503124),-0.3962191294314104,51.496946390446304,12479519358
280,280,106.5393,Canal,POINT (512242.15218507155 178542.88487079705),-0.3845329503119588,51.49469713597421,268985283
281,281,106.5393,Canal,POINT (512556.4555037458 178680.65334813818),-0.37996343206383787,51.49587294775586,268985224
282,282,106.5393,Canal,POINT (512726.4005957658 182427.7137324263),-0.3763191043079152,51.52951749946058,4051228421
283,283,106.5393,Canal,POINT (512885.26512422337 182871.64362640074),-0.37388769849366266,51.53347577676617,249135837
284,284,106.5393,Canal,POINT (522721.2701006642 182270.09287100876),-0.23235708665091975,51.52602005344358,922379652
285,285,106.5393,Canal,POINT (521502.35796602414 182570.38228076737),-0.24981560840638553,51.5289820714069,304132905
286,286,106.5393,Canal,POINT (521753.87300185906 182455.31682742105),-0.24623130218877176,51.52789383787453,2377796
287,287,106.5393,Canal,POINT (521588.8447371532 182515.13654781465),-0.2485884884114794,51.52846696694323,304132905
288,288,106.5393,Canal,POINT (521528.0195496354 182551.600092769),-0.2494523298079368,51.52880775411037,304132905
289,289,106.5393,Canal,POINT (509167.54071188107 179957.40260281533),-0.4283678745369585,51.508012979094055,248964739
290,290,106.5393,Canal,POINT (505419.2451794591 181162.36072566887),-0.4819963601238217,51.51955480504523,8989523809
291,291,106.5393,Canal,POINT (511689.18773641594 180250.6226855112),-0.3919551432253665,51.510155848335756,11612695276
292,292,106.5393,Canal,POINT (509929.07846202306 179518.78182700727),-0.4175358986427518,51.50392295826055,7265404055
293,293,106.5393,Canal,POINT (510313.9702642273 179265.1531621778),-0.4120718366685754,51.50156831830814,12686748309
294,294,106.5393,Canal,POINT (505219.209497396 184667.10833624937),-0.4838316079918917,51.55109402282437,293545881
295,295,106.5393,Canal,POINT (505226.87747562974 181419.61682349799),-0.4846910775252656,51.521902968571816,9579845401
296,296,106.5393,Canal,POINT (504954.8102668841 183674.99993467206),-0.48793924545888123,51.5422257575611,6307465324
297,297,106.5393,Canal,POINT (505088.7042347995 184419.80719622754),-0.48578695829764995,51.54889548980875,26977635
298,298,106.5393,Canal,POINT (512714.7569498356 182171.57750141408),-0.37656876133390954,51.52721770410072,879579178
299,299,106.5393,Canal,POINT (512233.34023044107 181089.98659495453),-0.3838499754694442,51.517592207102446,290991981
300,300,106.5393,Canal,POINT (512467.5660096446 181434.06050367886),-0.3803658908246559,51.520638187169034,291648622
301,301,106.5393,Canal,POINT (511880.0426124107 180772.81245634658),-0.389040410006983,51.51481152448957,571513782
302,302,106.5393,Canal,POINT (507161.77020420076 180002.37988627312),-0.45724389067571525,51.50880093954796,9792190570
303,303,106.5393,Canal,POINT (507574.70359974995 179923.60101652905),-0.4513202042997567,51.50801444923151,249072763
304,304,106.5393,Canal,POINT (505053.16487465735 182720.28775846298),-0.486806240176207,51.53362616658306,562652437
305,305,106.5393,Canal,POINT (505141.51630496647 182171.2857540683),-0.4856967629783592,51.52867511702694,888066803
306,306,106.5393,Canal,POINT (505724.2709793327 180571.30184537495),-0.47777892466083594,51.51418519677753,6072264746
307,307,106.5393,Canal,POINT (505931.0347193724 180373.84040073617),-0.4748596522327453,51.512371643274285,254577473
308,308,106.5393,Canal,POINT (506174.68093106383 180128.23347874096),-0.47142380953215063,51.51011835361625,1028661274
309,309,106.5393,Canal,POINT (509534.4767745278 179739.76950397654),-0.42315037733638844,51.50598586373805,248964757
310,310,106.5393,Canal,POINT (509062.44100424775 179971.16444179093),-0.4298773883475249,51.50815695691236,248964739
311,311,106.5393,Canal,POINT (508365.56212506804 179886.3605415437),-0.4399407483398581,51.50752871495112,254572722
312,312,106.5393,Canal,POINT (508786.2246494558 180030.15697480153),-0.43383760140238886,51.50874040547487,6132624560
313,313,106.5393,Canal,POINT (507645.880461014 179909.89071499268),-0.45029920904359383,51.507877672531805,249072680
314,314,106.5393,Canal,POINT (509760.81248458935 179597.89017048283),-0.41993467560434555,51.50466670681747,919126862
315,315,106.5393,Canal,POINT (510330.84422066406 179220.53998292255),-0.4118427615755322,51.50116403178498,12686748309
316,316,106.5393,Canal,POINT (516437.4243171821 178327.88049591336),-0.32419781479306276,51.491917033033054,36509072
317,317,106.5393,Canal,POINT (515955.8901046368 178694.70280095586),-0.3310103237439326,51.495312800807795,1768596286
318,318,106.5393,Canal,POINT (516003.70158978115 178507.6769030048),-0.33038335227914833,51.493622039633344,1768596286
319,319,106.5393,Canal,POINT (516628.7518165576 178192.33717960512),-0.32148789891086477,51.4906594096661,262712575
320,320,106.5393,Canal,POINT (512448.4502970005 178618.2268567527),-0.3815385005653157,51.49533333814681,291653845
321,321,106.5393,Canal,POINT (512347.89762407506 178571.03521119585),-0.38300137772674986,51.49492915880314,268985232
322,322,106.5393,Canal,POINT (512260.6046318889 178545.96983390467),-0.38426627441860606,51.494721201814855,268985283
323,323,106.5393,Canal,POINT (511146.21228779276 178883.1920805514),-0.4002065653284396,51.49797224849219,2432362230
324,324,106.5393,Canal,POINT (510675.46632248873 179060.11360451393),-0.4069300192691142,51.49965475148828,1156484338
325,325,106.5393,Canal,POINT (516655.6197662161 177854.2699832046),-0.3212126986663447,51.487615360577045,2717362426
326,326,106.5393,Canal,POINT (516621.70859642647 178165.004927344),-0.3215983246563423,51.49041520067876,262712575
327,327,106.5393,Canal,POINT (515943.7334776431 178667.42751226312),-0.3311943224218556,51.49507014338603,1768596286
328,328,106.5393,Canal,POINT (516165.2440453077 178316.9646032931),-0.32812016995692295,51.49187482300006,81514038
329,329,106.5393,Canal,POINT (517026.37522780435 177742.30254025807),-0.3159122909384021,51.48653251138114,2732079612
330,330,106.5393,Canal,POINT (517641.0708480772 177228.5381702717),-0.30723418424230303,51.4817874989723,60030766
331,331,106.5393,Canal,POINT (517104.2221829332 177747.21691621296),-0.31478998548630166,51.48656058862271,2732079612
332,332,106.5393,Canal,POINT (517450.08636549057 177473.085834475),-0.30990207081564614,51.484025101724576,7999741077
333,333,106.5393,Canal,POINT (517278.99785608915 177172.18394466146),-0.31246469294159346,51.48135609036451,34816191
334,334,106.5393,Canal,POINT (517330.43719152984 177405.42415716426),-0.3116468846157904,51.48344176884428,7999741071
335,335,106.5393,Canal,POINT (517461.9537285333 177130.98622054956),-0.30984486126094885,51.48094789367937,60030765
336,336,106.5393,Canal,POINT (524070.58029096195 182386.56734938215),-0.21287574049050217,51.52677233365912,678341300
337,337,106.5393,Canal,POINT (524769.2718515496 181983.9208092435),-0.20295174586050752,51.52299988609967,781624628
338,338,106.5393,Canal,POINT (524551.4374117824 182272.4560648297),-0.2059880122664217,51.52564104716792,7262543653
339,339,106.5393,Canal,POINT (527171.9777956501 182530.63556607394),-0.1681403190816566,51.52737786600991,810729476
340,340,106.5393,Canal,POINT (524584.4896131718 182260.8206333163),-0.20551593065966986,51.52552919396422,909530481
341,341,106.5393,Canal,POINT (526426.2834990628 181677.3217281283),-0.17919016399545787,51.519876341279264,260771067
342,342,106.5393,Canal,POINT (526339.490987507 181758.90992538483),-0.18041120218449677,51.52062898147011,194262
343,343,106.5393,Canal,POINT (526188.1231427009 181866.74693527233),-0.18255314759535232,51.52163192598071,1674024242
344,344,106.5393,Canal,POINT (523952.35449622676 182394.736590528),-0.2145762388157885,51.526871688980506,173393042
345,345,106.5393,Canal,POINT (524384.6772817242 182350.1664186193),-0.2083631594184826,51.52637616408991,2378882
346,346,106.5393,Canal,POINT (527238.1952925627 182643.996057324),-0.16714534932276517,51.52838173785343,810729429
347,347,106.5393,Canal,POINT (527289.5395253805 182871.00914904568),-0.16632357422446578,51.53041034756838,443009
348,348,106.5393,Canal,POINT (527508.3683467873 183344.2232493026),-0.16299928692475163,51.53461379756271,101843
349,349,106.5393,Canal,POINT (526772.0763668147 182380.41114212904),-0.17395601395296834,51.52611761861543,614477350
350,350,106.5393,Canal,POINT (528082.9164118016 183603.26169454085),-0.1546259522401371,51.53681184882276,56472509
351,351,106.5393,Canal,POINT (525586.9320233384 181993.18459937014),-0.19116885716719745,51.52290209964384,1689262105
352,352,106.5393,Canal,POINT (524963.6234443379 181914.0830989747),-0.20017657941314052,51.52232931607339,182214680
353,353,106.5393,Canal,POINT (525351.2141398137 181872.83352209814),-0.1946075136338389,51.52187279782502,728237648
354,354,106.5393,Canal,POINT (525404.1850086834 181896.4598064591),-0.19383600355561353,51.522073384249275,1689261993
355,355,106.5393,Canal,POINT (525439.0389390116 181922.64183911768),-0.19332457404927658,51.52230095430507,1689262025
356,356,106.5393,Canal,POINT (526239.6457067282 181791.75341248428),-0.18183777428667489,51.520946450558846,34578710
357,357,106.5393,Canal,POINT (525295.3661608784 181848.57194389193),-0.1954206906762098,51.52166713434379,6829623155
358,358,106.5393,Canal,POINT (525439.1452753067 181914.3936430167),-0.19332597759211978,51.52222680290358,1689261993
359,359,106.5393,Canal,POINT (525052.879471395 181846.20784805398),-0.1989148119864003,51.521699573374775,1690265343
360,360,106.5393,Canal,POINT (526510.1991278225 181573.72555716202),-0.17801850552329923,51.51892654499818,26373533
361,361,106.5393,Canal,POINT (526907.0143506376 181542.72276827955),-0.17231352988078663,51.518558999423945,508588542
362,362,106.5393,Canal,POINT (526980.020583469 181560.64705728047),-0.17125542645628125,51.5187036957342,15262006
363,363,106.5393,Canal,POINT (526550.2836660206 181534.1952598271),-0.17745527515709447,51.51856231338348,26373533
364,364,106.5393,Canal,POINT (526760.5933625917 181493.82539149924),-0.17444029374905845,51.5181523991842,508588534
365,365,106.5393,Canal,POINT (526582.5749825311 181486.28192774882),-0.17700732366262625,51.518124484829144,508588534
366,366,106.5393,Canal,POINT (526659.8939306048 181463.54295309028),-0.1759017287910945,51.517902814203914,508588534
367,367,106.5393,Canal,POINT (526735.1639628877 181525.95805574107),-0.1747950481373133,51.51844687751493,508588534
368,368,106.5393,Canal,POINT (526785.2523159662 182357.28854347614),-0.17377450261353694,51.52590685959543,614477350
369,369,106.5393,Canal,POINT (525867.7827520998 181948.3226285251),-0.18713883360979147,51.52243646256898,6727419097
370,370,2.5046,Canal,POINT (505106.833397367 188118.0724103521),-0.4844207395294461,51.58213340690033,295376196
371,371,2.5046,Canal,POINT (505017.5528701314 188592.8496853568),-0.4855669286029867,51.58641748079803,60358355
372,372,2.6748,Canal,POINT (504248.4961897524 192066.46216736577),-0.49563192244286886,51.617782061488604,240107214
373,373,1.1887,Canal,POINT (504971.08599579363 180784.57446887105),-0.48856568574623715,51.51624255372636,26604073
374,374,16.3096,Other recreational,POINT (558572.9781709479 185948.5422874375),0.28570831586771234,51.55014844881099,2137798849
375,375,0.3232,Cemetery/churchyard,POINT (558762.4090949541 184854.00302099515),0.28794479359942105,51.54026146619028,138120291
376,376,0.4298,Amenity green space,POINT (557539.0658484678 188084.94264508833),0.2717651779762906,51.56963222783138,191029015
377,377,0.4298,Amenity green space,POINT (557515.3209708774 188001.804257171),0.2713856201969249,51.56889190336494,191028007
378,378,0.3392,Cemetery/churchyard,POINT (557232.7741279125 186152.39229680126),0.2664859409887206,51.552354678799624,3663247410
379,379,0.1926,Park,POINT (557751.8982031714 187256.6341707619),0.27446216030779147,51.56213089158558,191036124
380,380,4.1529,Public woodland,POINT (558242.9018690666 187535.21748613587),0.28166499810998785,51.56449636126089,406909329
381,381,0.6357,Play space,POINT (557556.4889462487 188196.55158500912),0.2720663598038448,51.57063010799202,191029015
382,382,7.4318,Park,POINT (557977.9899018401 188284.333118075),0.278182647344471,51.57130093347046,406922899
383,383,1.3134,Park,POINT (556407.238425533 186490.348524108),0.2547387766319674,51.55562033002924,185670552
384,384,39.92,Public woodland,POINT (557967.2939778657 186113.7978955004),0.2770541152947749,51.551802927439454,138124603
385,385,8.7196,Playing fields,POINT (558143.7351286873 187479.570939981),0.28021047786697023,51.56402420406444,406893194
386,386,76.2647,Park,POINT (557249.6981343849 183475.5279644299),0.26553514016485213,51.52829959589942,255704453
387,387,11.1815,Cemetery/churchyard,POINT (556702.2481632534 185542.79295483348),0.2585689657500907,51.547025167604815,185665702
388,388,6.5172,Nature reserve,POINT (557171.4444277317 188791.10539440077),0.2667807841238504,51.57607922961812,191036937
389,389,12.1407,Nature reserve,POINT (557185.4923591162 185433.03314929485),0.2654834610276856,51.545904745956015,304944698
390,390,0.6812,Park,POINT (556963.0234362273 188468.80293517935),0.2636316565653697,51.573241522110585,191037702
